Crash ID,Participant ID,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1845101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845101,3959811.0,18.0,1.0,2.0,9.0,2.0,1.0,,,,,0.0,20.0,,,4.0,,,,,,,0.0,0.0,0.0,,,,,
1845101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845101,3959812.0,51.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845113,3959840.0,41.0,1.0,1.0,4.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1845113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845113,3959841.0,57.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845254,3960171.0,32.0,1.0,1.0,9.0,2.0,,,,,,0.0,43.0,26.0,,7.0,29.0,,,,,,0.0,0.0,0.0,,,,,
1845254,3960172.0,34.0,,,4.0,0.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845254,3960173.0,35.0,1.0,1.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845255,3960174.0,0.0,9.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845255,3960175.0,25.0,1.0,1.0,4.0,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845302,3960275.0,54.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845302,3960276.0,19.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845302,3960277.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845326,3960331.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,9.0,9.0,0.0,,,,,
1845326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845326,3960332.0,21.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845326,3960333.0,20.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845378,3960448.0,22.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845378,3960449.0,44.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845474,3960661.0,0.0,9.0,9.0,9.0,2.0,,,,,,0.0,26.0,,,29.0,,,,,,,9.0,9.0,0.0,,,,,
1845474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845474,3960662.0,61.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845603,3960946.0,40.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,28.0,4.0,,2.0,,,,,,,,,0.0,,,,,
1845603,3960947.0,35.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845603,3960948.0,33.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845603,3960949.0,37.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845603,3960950.0,9.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845619,3960983.0,0.0,9.0,9.0,3.0,9.0,,,,,,38.0,16.0,47.0,26.0,27.0,1.0,,,,,,1.0,1.0,0.0,,,,,
1845619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845619,3960984.0,46.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845672,3961110.0,99.0,9.0,9.0,9.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1845672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845672,3961111.0,34.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845727,3961224.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1845727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845727,3961225.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1845755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845755,3961284.0,36.0,2.0,4.0,4.0,2.0,,,,,,38.0,16.0,20.0,,27.0,4.0,,115.0,,,,0.0,0.0,0.0,,,,,
1845755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845755,3961285.0,27.0,1.0,1.0,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1845835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845835,3961454.0,28.0,9.0,9.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845835,3961455.0,50.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845949,3961699.0,51.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1845949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845949,3961700.0,48.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1845964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845964,3961735.0,22.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845964,3961736.0,48.0,2.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845971,3961753.0,49.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845971,3961754.0,49.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845971,3961755.0,0.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845975,3961763.0,38.0,1.0,2.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1845975,3961764.0,7.0,,,4.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845975,3961765.0,34.0,1.0,1.0,9.0,9.0,,,,,,0.0,28.0,21.0,,2.0,3.0,,,,,86.0,0.0,0.0,0.0,,,,,
1845982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845982,3961782.0,19.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1845982,3961783.0,27.0,,,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845982,3961784.0,31.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1845982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1845982,3961785.0,40.0,2.0,4.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846015,3961855.0,25.0,1.0,2.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1846015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846015,3961856.0,36.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846016,3961857.0,62.0,9.0,1.0,9.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1846016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846016,3961858.0,41.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846016,3961859.0,17.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846021,3961869.0,23.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1846021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846021,3961870.0,42.0,2.0,4.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846139,3962152.0,67.0,1.0,1.0,4.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,0.0,,1.0,0.0,,,,,
1846139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846139,3962153.0,55.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846145,3962163.0,55.0,1.0,1.0,9.0,9.0,,,,,,0.0,47.0,26.0,,1.0,,,,,,,,,0.0,,,,,
1846145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846145,3962164.0,31.0,2.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846158,3962188.0,19.0,1.0,1.0,9.0,2.0,,,,,,0.0,0.0,,,0.0,,,,,,16.0,1.0,,0.0,,,,,
1846158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846158,3962189.0,60.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846237,3962366.0,58.0,1.0,1.0,9.0,9.0,0.0,,,,,0.0,20.0,,,4.0,,,,,,,,,0.0,,,,,
1846237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846237,3962367.0,34.0,1.0,1.0,3.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846303,3962505.0,17.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1846303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846303,3962506.0,44.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846303,3962507.0,17.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846318,3962541.0,40.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,2.0,,,8.0,,,,,,,,,0.0,,,,,
1846318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846318,3962542.0,42.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846364,3962645.0,35.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1846364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846364,3962646.0,23.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846364,3962647.0,21.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846364,3962648.0,24.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846364,3962649.0,23.0,,,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846373,3962665.0,23.0,3.0,1.0,3.0,9.0,,,,,,0.0,42.0,28.0,,2.0,29.0,,,,,19.0,1.0,,0.0,,,,,
1846373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846373,3962666.0,38.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846373,3962667.0,57.0,2.0,4.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846424,3962782.0,55.0,1.0,1.0,9.0,9.0,,,,,,0.0,42.0,,,29.0,,,,,,,,,0.0,,,,,
1846424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846424,3962783.0,61.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846442,3962825.0,47.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,9.0,9.0,0.0,,,,,
1846442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846442,3962826.0,59.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,9.0,9.0,0.0,,,,,
1846452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846452,3962847.0,74.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,28.0,,,2.0,,,,,,,,,0.0,,,,,
1846452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846452,3962848.0,58.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846543,3963052.0,36.0,3.0,1.0,3.0,9.0,1.0,,,,,0.0,81.0,,,10.0,,,,,,,,1.0,0.0,,,,,
1846543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846555,3963079.0,17.0,1.0,1.0,3.0,9.0,,,,,,25.0,81.0,,,16.0,,,,,,,0.0,0.0,0.0,,,,,
1846575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846575,3963118.0,35.0,1.0,2.0,9.0,2.0,0.0,,,,,0.0,43.0,26.0,,7.0,29.0,,,,,,0.0,0.0,0.0,,,,,
1846575,3963119.0,41.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846575,3963120.0,43.0,2.0,4.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846641,3963266.0,17.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,43.0,26.0,,7.0,,,,,,,0.0,0.0,0.0,,,,,
1846641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846641,3963267.0,68.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846699,3963395.0,57.0,1.0,1.0,9.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1846699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846699,3963396.0,22.0,1.0,1.0,3.0,2.0,1.0,,,,,0.0,28.0,4.0,21.0,2.0,3.0,,,,,,0.0,0.0,0.0,,,,,
1846707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846707,3963414.0,37.0,1.0,1.0,4.0,9.0,,,,,,0.0,42.0,,,29.0,,,,,,,,,0.0,,,,,
1846707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846707,3963415.0,50.0,1.0,1.0,4.0,6.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846797,3963621.0,46.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,28.0,20.0,,2.0,4.0,,,,,,,,0.0,,,,,
1846797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846797,3963622.0,42.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846812,3963646.0,39.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846812,3963647.0,38.0,2.0,4.0,9.0,9.0,,,,,,0.0,28.0,4.0,,2.0,,,,,,,,,0.0,,,,,
1846840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846840,3963697.0,43.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1846840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846840,3963698.0,44.0,1.0,1.0,9.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846840,3963699.0,34.0,2.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1846965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846965,3963976.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,45.0,,,29.0,,,,,,,,,0.0,,,,,
1846965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846965,3963977.0,42.0,1.0,1.0,4.0,9.0,,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847023,3964096.0,25.0,1.0,1.0,9.0,2.0,0.0,,,,,38.0,16.0,4.0,28.0,27.0,2.0,,,,,86.0,0.0,0.0,0.0,,,,,
1847023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847023,3964097.0,59.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1847026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847026,3964102.0,66.0,1.0,1.0,4.0,9.0,,,,,,0.0,7.0,,,8.0,,,,,,,,,0.0,,,,,
1847026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847026,3964103.0,55.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847080,3964224.0,39.0,1.0,1.0,9.0,9.0,,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847080,3964225.0,34.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847084,3964232.0,75.0,1.0,1.0,9.0,2.0,1.0,,,,,38.0,52.0,16.0,13.0,32.0,27.0,,,,,86.0,0.0,0.0,0.0,,,,,
1847084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847084,3964233.0,39.0,1.0,1.0,4.0,2.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,86.0,0.0,0.0,0.0,,,,,
1847084,3964234.0,3.0,,,4.0,9.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847184,3964465.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,45.0,,,13.0,,,,,,,,,0.0,,,,,
1847184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847184,3964466.0,56.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847234,3964580.0,20.0,2.0,4.0,9.0,2.0,0.0,,,,,0.0,26.0,,,29.0,,,,,,,,,0.0,,,,,
1847234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847234,3964581.0,58.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847234,3964582.0,53.0,,,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847234,3964583.0,26.0,1.0,1.0,9.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,0.0,,,,,
1847302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847302,3964736.0,0.0,9.0,9.0,9.0,9.0,,,,,,0.0,28.0,,,2.0,,,,,,,9.0,9.0,0.0,,,,,
1847302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847302,3964737.0,41.0,1.0,1.0,4.0,2.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,0.0,,,,,
1847308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1847308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
